OBJECTID_1,Shape,OBJECTID,DEQ_NUMBER,SPRING_NAME,LATNAD83DD,LONGNAD83D,,,,OBJECTID,SITENO,SITENAME,CATEGORY,AGENCY,LATDD,LONGDD,
1575,,1528,197-00702,MINE DRAIN TO MUD LICK,36.96592866,-82.83516111,,,,180,380516077211801,52NS  2,SP,USGS,38.087875,-77.3549694,
1399,,543,131-00115,DAVID LANDER (SPRING),36.97077035,-80.14350938,,,,181,380517077211601,52NS  1,SP,USGS,38.0879472,-77.3543806,
1484,,1299,183-00133,SOUTH CLINCHFIELD WATERWORKS SPRING,36.972778,-82.159722,,,,182,380533078531001,39NS  3,SP,USGS,38.0906908,-78.881135,
1076,,1546,198-00209,MCGAVOCK RUN SPRING,36.98166084,-80.97210326,,,,183,380553077083901,53NS  8,SP,USGS,38.09815278,-77.1441944,
713,,986,177-00905,UNNAMED SPRING ON TRIBUTARY TO CLAYTOR LAKE,36.98216113,-80.75210667,,,,184,380555077085101,53NS  7,SP,USGS,38.0987472,-77.1476167,
1478,,1293,183-00127,MINE DRAIN TO RIGHT FORK,36.98316099,-82.26514066,,,,185,380631077084901,53NS  5,SP,USGS,38.10869444,-77.1470833,
1576,,1531,197-00705,MINE DRAIN TO TRIB,36.99010113,-82.58598887,,,,186,380631077084902,53NS  6,SP,USGS,38.10872778,-77.1469917,
1476,,1291,183-00089,LOWER BANNER MINE PORTER SPRING - RUSSEL COUNTY SERVICE AUTHORITY,36.992605,-82.273474,,,,187,380653077121201,53NS  1,SP,USGS,38.11473056,-77.203325,
1475,,1290,183-00088,UPPER BANNER MINE PORTER SPRING - RUSSELL COUNTY SERVICE AUTHORITY,36.993716,-82.272085,,,,188,380726077120501,53NS  4,SP,USGS,38.12399167,-77.2013417,
1410,,883,160-00560,BLUE SPRING ON LITTLE RIVER,36.99662103,-80.53888023,,,,190,380728077120401,53NS  3,SP,USGS,38.1244083,-77.200975,
1444,,528,125-00191,BENTING CHAFFIN SPRING,36.99982787,-82.25291789,18,,,189,380728077120101,53NS  2,SP,USGS,38.12441389,-77.2002417,
1443,,527,125-00190,KNOT HOLLOW SPRING,37.00705023,-82.25180678,19,,,191,380819077120401,53PS  1,SP,USGS,38.13859167,-77.2011417,
1446,,534,125-00197,DICKENSON COUNTY PSA TRAMMEL SPRING,37.008438,-82.281252,,,,192,380935079590301, Poc-0149(Minnehaha Springs),SP,USGS,38.1640113,-79.9745041,
1579,,1534,197-00708,MINE DRAIN TO DOTSON CREE,37.00982433,-82.55737687,,,,193,381006077164201,52PS  4,SP,USGS,38.16823889,-77.27828889,
1479,,1294,183-00128,MINE DRAIN TO LAUREL BRANCH,37.01093978,-82.21874948,,,,194,381009077164101,52PS  3,SP,USGS,38.169075,-77.27806389,
1570,,531,125-00194,HAROLD FRENCH SPRING #1,37.01364167,-82.40810194,,,,195,381014077165901,52PS  1,SP,USGS,38.17061667,-77.28298889,
1572,,533,125-00196,HAROLD FRENCH SPRING #3,37.01432778,-82.40509167,,,,196,381017079582601, Poc-0154S,SP,USGS,38.17151126,-79.9736708,
1571,,532,125-00195,HAROLD FRENCH SPRING #2,37.01481111,-82.40391667,,,,197,381019077164201,52PS  2,SP,USGS,38.17200278,-77.2782194,
673,,884,160-00561,C.M. HAMBRIE SPRING,37.01577606,-80.53156251,,,,198,381108076551101,55PS  1,SP,USGS,38.18568624,-76.9194142,
1533,,1421,192-00502,MAIDEN SPRING,37.03067092,-81.68056819,,,,199,381112080003901, Poc-0156(Cold Spring at Watering Trough),SP,USGS,38.1867884,-80.01061689,
1534,,1422,192-00503,LITTLE MAIDEN SPRING,37.0308675,-81.68126333,,,,200,381115080005001, Poc-0157S,SP,USGS,38.1876217,-80.0136726,
629,,838,160-00264,G. E. DUNCAN-SPRING,37.03598478,-80.56133123,,,,201,381152077171301,52PS  9,SP,USGS,38.1977583,-77.28692778,
1408,,823,160-00197,HARLEY COLLINS (SPRING),37.03859072,-80.41376318,,,,202,381158077172301,52PS  7,SP,USGS,38.19946944,-77.28981389,
1577,,1532,197-00706,BILL BURLESON SPRING,37.04037788,-82.67237996,20,,,203,381158077172601,52PS  5,SP,USGS,38.1994833,-77.29047778,
1578,,1533,197-00707,WINSTON ISOM SPRING,37.04065559,-82.67571338,21,,,204,381245080401001, Nic-0186(Nettie-Leivasy PS District Spring),SP,USGS,38.21261338,-80.6692576,
1531,,1419,192-00500,WILL BROOKS SPRING,37.04178032,-81.7998395,,,,7,01622500,"CASTLE SPRING NEAR CHURCHVLLE, VA",SP,USGS,38.22651726,-79.1886447,
709,,982,177-00120,COOL SPRINGS SUBDIVISION SPRNG,37.04212948,-80.76001365,,,,205,381405079580001, Poc-0164S,SP,USGS,38.2328995,-79.9678376,
1581,,1536,197-00710,MINE DRAIN TO PHILLIPS CREEK,37.04676621,-82.70293628,,,,206,381435079543501, Poc-0165(Mill Run Spring),SP,USGS,38.2451221,-79.9145023,
1404,,549,133-00668,NPS JAMES HOUSE SPRING,37.05013603,-80.1186505,22,,,207,381450081442000, Kan-0871S,SP,USGS,38.24732019,-81.738735,
318,,375,110-00114,SHARON SPRINGS,37.05050008,-81.279057,,,,208,381625080063001, Poc-0169(McLaughlin Spring),SP,USGS,38.27372998,-80.1081222,
715,,988,177-00907,WARDEN SPRING,37.05066944,-80.74116694,,,,209,381630080414301, Nic-0191S,SP,USGS,38.2751116,-80.695093,
613,,820,160-00072,MRS H T HOWARD (SPRING),37.05145327,-80.52617317,,,,210,381645081171201, Kan-0873S,SP,USGS,38.27927057,-81.2865016,
1445,,530,125-00193,MINE DRAIN TO TILLER FORK,37.05371917,-82.16374686,,,,211,381756080580201, Nic-0193S,SP,USGS,38.29899578,-80.96704589,
1407,,821,160-00172,PERRY COLE-SPRING,37.05500365,-80.3590036,,,,23,02015500,"STUART SPRING NEAR MCDOWELL, VA",SP,USGS,38.3376236,-79.434487,
1442,,396,113-00183,OLD SCHOOL HOUSE SPRING,37.05760997,-82.04429603,23,,,212,382028080102801, Poc-0172(Tea Creek Mtn-Spring),SP,USGS,38.34122715,-80.174237,
1130,,422,119-00093,COURTHOUSE SPRING - TOWN OF CHARLOTTE,37.05841116,-78.64026745,24,,,213,382120079520501, Poc-0174(Dunmore Drinking Spring),SP,USGS,38.35650867,-79.8725579,
1101,,529,125-00192,MINE DRAIN TO FRYING PAN,37.07038527,-82.21763877,,,,214,382229078014601,46Q  4C,SP,USGS,38.37485136,-78.029165,
714,,987,177-00906,LEROUX SPRING,37.07065829,-80.70733256,,,,215,382338076304301,South seep,SP,USGS,38.3940129,-76.5116205,
1543,,1432,192-00513,SPRING ABOVE BEAVERS BROOK SPRING,37.0707891,-81.48194813,,,,216,382339076304301,"Center Seep, Patterson Park Shore",SP,USGS,38.39429068,-76.5116205,
1532,,1420,192-00501,TAYLOR SPRINGS,37.07150307,-81.75539221,25,,,217,382340076304301,North seep,SP,USGS,38.39456845,-76.5116205,
1542,,1431,192-00512,BEAVERS BROOK SPRING,37.07186652,-81.48329728,,,,218,382504080021101, Poc-0215(Inn at Snowshoe Spring),SP,USGS,38.4178941,-80.03617689,
1544,,1433,192-00514,BLUE SPRING,37.07702397,-81.36750289,,,,6,01621377,"SILVER LAKE SPRING AT DAYTON, VA",SP,USGS,38.4249722,-78.9416111,
1441,,395,113-00182,CURVIN HARRIS SPRING,37.07705442,-82.05346335,26,,,8,0162906055,"BEAR LITHIA SPRING NEAR ELKTON, VA",SP,USGS,38.43566667,-78.61813889,
1541,,1430,192-00511,TAZEWELL COUNTRY CLUB SPRING,37.085472,-81.625417,,,,10,01632802,"SMITH CREEK AT SPRING NEAR HARRISONBURG, VA",SP,USGS,38.47266667,-78.7750111,
716,,989,177-00908,THORN SPRING,37.08986611,-80.74407389,,,,219,382902077503001,48R  3A,SP,USGS,38.4840147,-77.84138289,
723,,996,177-00915,BILL RAY SPRING,37.09018806,-80.59852944,,,,220,382948078575301,39RS  1,SP,USGS,38.4968,-78.9647611,
640,,849,160-00339,LILLY B SMITH SPRING,37.09042591,-80.38939564,,,,11,01632835,"BIG SPRING NEAR LACEY SPRING, VA",SP,USGS,38.51205556,-78.7449722,
717,,990,177-00909,HALLER SPRING,37.09184389,-80.74259778,,,,222,383136078563401,39SS  3,SP,USGS,38.52675278,-78.9429806,
722,,995,177-00914,FRANK YOUNG SPRING,37.09360611,-80.59333083,,,,223,383149078570401,39SS-005,SP,USGS,38.53027778,-78.9511111,
704,,977,177-00091,DEPT OF THE ARMY SPRING,37.09465418,-80.66495263,,,,221,383052077022701,CH Cd  48,SP,USGS,38.532343,-77.04191998,
1409,,857,160-00435,EARLY HALE (SPRING),37.09486883,-80.33550891,,,,224,383220080201001, Web-0218,SP,USGS,38.53899697,-80.3359127,
297,,354,110-00093,HEARN SPRING,37.09631389,-81.03392278,,,,13,0163285591,"UNNAMED SPRING AT LACEY SPRING, VA",SP,USGS,38.53977778,-78.7673333,
295,,352,110-00091,UPPER SCOTT SPRING,37.096395,-81.04624694,,,,225,383232080051401, Ran-0016(Blue Spring),SP,USGS,38.54233446,-80.0870143,
294,,351,110-00090,651 SPRING,37.09748722,-81.05447667,,,,12,0163285551,"LACEY SPRING AT LACEY SPRING, VA",SP,USGS,38.54241667,-78.7646944,
1547,,1438,192-00519,STATION SPRING,37.09798486,-81.3732756,,,,226,383234078553201,39SS  2,SP,USGS,38.54278889,-78.9255917,
314,,371,110-00110,TOWN OF BLAND SPRING,37.09906925,-81.11441253,,,,227,383243080060501, Ran-0272S,SP,USGS,38.5453897,-80.1011816,
296,,353,110-00092,SCOTT SPRING,37.09941861,-81.04580056,,,,228,383255078561901,39SS  4,SP,USGS,38.5486111,-78.9386111,
1405,,550,133-00822,OCCANNEECHI INC SPRING,37.100556,-79.981389,,,,5,01621014,"SPRING AT SPARKLING SPRINGS, VA",SP,USGS,38.55151008,-78.9522515,
706,,979,177-00114,RAAP SPRING #2,37.10070439,-80.66236305,,,,229,383328080122801, Web-0223(Unnamed Spring),SP,USGS,38.5578876,-80.20757439,
298,,355,110-00094,UPDIKE SPRING,37.10089333,-81.02632639,,,,230,383417079171001, Pen-0049(Falling Springs),SP,USGS,38.57150837,-79.2858732,
308,,365,110-00104,DUNNIGAN SPRING,37.10132333,-81.01744139,,,,231,383558079201901, Pen-0060(Pitzenbarger Spring),SP,USGS,38.5995625,-79.3383752,
1172,,960,171-00182,MCMINNIS SPRING - TOWN OF ALTAVISTA,37.10186014,-79.35068712,,,,232,383605079211001, Pen-0063(Cress Spring),SP,USGS,38.60150676,-79.3525424,
648,,858,160-00446,LOSS YOUNG - (SPRING),37.1020963,-80.57744104,,,,233,383619079211201, Pen-0065S,SP,USGS,38.6053955,-79.353098,
1097,,405,113-00192,RANDY RUTHERFORD SPRING,37.102689,-82.057947,,,,9,01632500,"PLAINS MILL SPRING NEAR NEW MARKET, VA",SP,USGS,38.63622947,-78.7219645,
647,,856,160-00430,SHERMAN COX (SPRING),37.10382304,-80.36679347,,,,234,384025079292501, Pen-0104(Roaring Springs),SP,USGS,38.67372584,-79.4900486,
649,,859,160-00501,ROBERT SMITH ( SPRING),37.10400299,-80.43035241,,,,235,384423079594001, Ran-0263(Mill Creek Spring),SP,USGS,38.73983056,-79.9942379,
672,,882,160-00559,UNNAMED SPRING,37.104289,-80.43031845,,,,236,384700078155601,44US  2,SP,USGS,38.7833611,-78.2655972,
300,,357,110-00096,MOREHEAD SPRING,37.10595556,-81.01455056,,,,237,384822077315101,50U 84F,SP,USGS,38.8059477,-77.5308235,
1098,,406,113-00193,BENNIE HARRIS SPRING,37.105989,-82.054047,,,,14,0163306620,"SPRING 1 TO NF SHENANDOAH RIVER NEAR EDINBURG, VA",SP,USGS,38.8085,-78.5824722,
1170,,924,167-00098,SNEADS SPRING,37.107096,-78.110834,,,,15,0163306650,"SPRING 2 TO NF SHENANDOAH RIVER NEAR EDINBURG, VA",SP,USGS,38.80866667,-78.5815556,
646,,855,160-00427,SHIRLEY WOOLWINE ( SPRING),37.10736961,-80.37078542,,,,238,384956078140001,45US  3,SP,USGS,38.83229167,-78.23323889,
1403,,548,133-00664,TOWN OF BOONES MILL - SPRING #1,37.107539,-79.977388,,,,239,385115078084601,45US  5,SP,USGS,38.8542111,-78.1461,
299,,356,110-00095,MOREHEAD SURPRISE SPRING,37.10760056,-81.01396333,,,,240,385229078091501,45US  6,SP,USGS,38.87481667,-78.1543028,
721,,994,177-00913,SPRINGBOX SPRING,37.10981889,-80.5998375,,,,241,385235078092701,45VS  3,SP,USGS,38.8763472,-78.1574056,
707,,980,177-00115,R A A P SPRING #3,37.11040852,-80.65084827,,,,242,385251078094101,45VS  4,SP,USGS,38.88076667,-78.16138889,
1573,,535,125-00198,CLINCHFIELD COAL CO MOSS NO. 1 PREP PLANT - ABANDONED MINE SPRING,37.11083902,-82.52297418,,,,243,385338078063901,46VS  1,SP,USGS,38.89389167,-78.1108722,
1031,,1437,192-00518,FISH SPRING,37.11429796,-81.33029228,,,,244,385340078072201,46VS 17,SP,USGS,38.89432778,-78.1227917,
708,,981,177-00116,R A A P SPRING #4,37.11585716,-80.64307698,,,,245,385344078554001, Hrd-0139(Lee Sulphur Spring),SP,USGS,38.8956668,-78.9275267,
301,,358,110-00097,CENTRAL SPRING,37.11747528,-81.02044361,,,,31,03068710," Ran-0262(South Spring at Bowden, WV)",SP,USGS,38.9106641,-79.7058946,
1099,,407,113-00194,PERRY MCGLOTHIN SPRING,37.117689,-82.059347,,,,246,385441079421801, Ran-0268(US Fish Hatchery Spring),SP,USGS,38.91149746,-79.7047834,
302,,359,110-00098,UNNAMED SPRING,37.12232778,-80.9994825,,,,30,03068690," Ran-0261(North Spring at Bowden, WV)",SP,USGS,38.912053,-79.7042278,
303,,360,110-00099,DILLMAN SPRING,37.1254025,-80.99418972,,,,247,385450078064301,46VS  2,SP,USGS,38.91399444,-78.1118194,
623,,832,160-00224,UNNAMED SPRING,37.12559028,-80.30023241,,,,248,385457079045000, Grt-0003S,SP,USGS,38.91594438,-79.08031089,
309,,366,110-00105,REXS RESURGENCE SPRING,37.12580778,-80.95231361,,,,249,385552078040801,46VS 13,SP,USGS,38.93124167,-78.0688222,
1580,,1535,197-00709,MINE DRAIN TO MEADE FORD,37.12677099,-82.5676548,,,,250,385555078040701,46VS 12,SP,USGS,38.93206944,-78.06865,
718,,991,177-00910,SPRING BRANCH SPRING,37.12708639,-80.67854583,,,,251,385606078050801,46VS  6,SP,USGS,38.93501667,-78.0856361,
637,,846,160-00334,D R WHITLOCK (SPRING),37.12722859,-80.26545589,,,,252,385824077001901,MO Fg  10,SP,USGS,38.9734438,-77.0049764,
720,,993,177-00912,NEXT TO NEW RIVER SPRING,37.12728944,-80.59440917,,,,253,385825077001701,PG Cb   1,SP,USGS,38.97372157,-77.0044208,
307,,364,110-00103,BOBBY BANE SPRING,37.12793778,-80.96714028,,,,254,385834078005301,46VS  8,SP,USGS,38.9760222,-78.0146083,
304,,361,110-00100,FLOODPLAIN SPRING,37.12826861,-80.9930675,,,,255,385843078110701,45VS  2,SP,USGS,38.9784972,-78.1852944,
305,,362,110-00101,BURNT HOUSE SPRING,37.12880806,-80.98255444,,,,256,385912079101000, Grt-0017(State Trout Hatchery Spring),SP,USGS,38.98677668,-79.1692036,
719,,992,177-00911,OLD SPRINGHOUSE SPRING,37.12924,-80.67505444,,,,257,385930079064001, Grt-0019S,SP,USGS,38.9917765,-79.11086779,
1569,,526,125-00189,MINE DRAIN TO GEORGES FORK #2,37.12954955,-82.53515412,,,,258,385930079131000, Grt-0020S,SP,USGS,38.99177669,-79.2192058,
645,,854,160-00414,WAYNE BLAND  SPRING,37.13014539,-80.25440137,,,,259,385937078082901,45VS  1,SP,USGS,38.9935583,-78.14123889,
306,,363,110-00102,UNNAMED,37.13121583,-80.97601806,,,,260,385946077095901,MO Ff  18,SP,USGS,38.99622099,-77.16609048,
624,,833,160-00225,C. L. CONNER-SPRING,37.13256127,-80.24809561,,,,261,390002078010801,46WS 27,SP,USGS,39.0006,-78.0190222,
312,,369,110-00108,POND SPRING,37.1333475,-80.94940472,,,,262,390002078011101,46WS 29,SP,USGS,39.0006361,-78.0197611,
655,,865,160-00540,DROP INLET,37.13368556,-80.54581111,,,,263,390003078011101,46WS 28,SP,USGS,39.0008583,-78.0195833,
703,,976,177-00069,"BIG SPRING, NEW RIVER",37.13389333,-80.60876083,,,,264,390003078011201,46WS 30,SP,USGS,39.00093889,-78.0199417,
310,,367,110-00106,OTTER HOLE SPRING,37.13393556,-80.95430111,,,,265,390107079250101, Tuc-0111S,SP,USGS,39.0187204,-79.4167156,
311,,368,110-00107,MUSKRAT SPRING,37.13407556,-80.95402944,,,,266,390116078362001, Hrd-0210S,SP,USGS,39.0212191,-78.60529088,
313,,370,110-00109,UNNAMED SPRING,37.13553694,-80.94281889,,,,267,390122078065201,46WS 26,SP,USGS,39.02268056,-78.1145056,
1545,,1434,192-00515,BURTON SPRING,37.1364442,-81.43977391,,,,268,390147078055401,46WS  7,SP,USGS,39.02738889,-78.0993694,
654,,864,160-00539,WILDWOOD SPRING 2,37.13723556,-80.56645194,,,,269,390158078024401,46WS 34,SP,USGS,39.03279167,-78.04545,
712,,985,177-00904,UNNAMED SPRING ON BACK CREEK,37.13767514,-80.74890582,,,,270,390205079253401, Tuc-0112(Timberline Spring),SP,USGS,39.0348313,-79.42588278,
653,,863,160-00538,WILDWOOD SPRING 1,37.13790194,-80.56674306,,,,271,390211078042501,46WS 10,SP,USGS,39.03589167,-78.07065,
1546,,1435,192-00516,CAVE SPRING,37.13950669,-81.43181926,,,,272,390214078402901, Hrd-0223(GW National Forest Spring),SP,USGS,39.03733004,-78.67445988,
615,,824,160-00198,CLIFTON WOMACK (SPRING),37.13994998,-80.23212403,,,,273,390226078032001,46WS 12,SP,USGS,39.03973056,-78.0561,
1417,,1022,180-01011,BOB JOHNSON (SPRING),37.14153232,-80.15273708,,,,274,390252079025501, Hrd-0246S,SP,USGS,39.04788626,-79.0483648,
1421,,1027,180-01084,FRED VEST DOMESTIC SPRING,37.1444975,-80.13523917,,,,275,390318078431901, Hrd-0259S,SP,USGS,39.05510756,-78.7216836,
1420,,1026,180-01083,FRED VEST SEEPAGE SPRING,37.14560861,-80.13665083,,,,276,390324079232501, Tuc-0085(Sand Spring),SP,USGS,39.0567755,-79.3900476,
616,,825,160-00199,HUBERT GIBSON-SPRING,37.15336733,-80.24495671,,,,16,01635070,"VAUCLUSE SPRING NEAR MIDDLETOWN, VA",SP,USGS,39.06242778,-78.26038889,
316,,373,110-00112,BRUCE SPRING - TOWN OF BASTIAN,37.154167,-81.154167,,,,19,01636320,"GIULIANI SPRING NR ASHBY GAP, VA",SP,USGS,39.06316236,-77.9377739,
671,,881,160-00556,MINE ADIT SPRING,37.15465789,-80.24057679,,,,277,390350078175201,44WS  1 BUFFALO MARSH SPRING,SP,USGS,39.06396389,-78.2977833,
1100,,408,113-00195,BARTON SISTERS SPRING,37.154889,-82.099544,,,,278,390358079253901, Tuc-0059S,SP,USGS,39.0662198,-79.42727178,
669,,879,160-00554,DARK RUN SPRING #2,37.15710741,-80.21517182,,,,18,01636315,"CARTER HALL SPRING AT MILLWOOD, VA",SP,USGS,39.06816218,-78.0274974,
670,,880,160-00555,SMALL SPRING ABOVE DARK RUN SPRING #2,37.15802988,-80.21461672,,,,279,390405078014201,46WS  1,SP,USGS,39.06833889,-78.0281056,
668,,878,160-00553,DARK RUN SPRING #1,37.15873423,-80.21632529,,,,280,390424077552101,47WS 14,SP,USGS,39.07334167,-77.9224056,
667,,877,160-00552,NEW SPRING IN DARK RUN,37.15902162,-80.21777558,,,,281,390427077551701,47WS 15,SP,USGS,39.07418056,-77.9212611,
1087,,393,113-00180,SINGLETON,37.16316605,-82.06985384,27,,,282,390434077551701,47WS 13,SP,USGS,39.07605278,-77.921375,
1416,,1020,180-00490,BRIAN BEARD ( SPRING),37.16319479,-79.95857442,,,,283,390443078345101, Hrd-0019S,SP,USGS,39.0781621,-78.580012,
1568,,525,125-00188,MINE DRAIN TO GEORGES FORK,37.16399558,-82.48681951,,,,284,390446079270501, Tuc-0060(Black Cherry Spring),SP,USGS,39.07955296,-79.4511619,
1364,,1417,190-00142,SPRING GROVE SPRING #2 (MAIN SPRING),37.16480777,-76.98580129,,,,286,390457079252601, Tuc-0116(Chestnut Spring),SP,USGS,39.08260849,-79.4236605,
1365,,1418,190-00143,SPRING GROVE SPRING #1 (HOUSE SPRING),37.16503694,-76.98576806,,,,285,390457078033801,46WS 22,SP,USGS,39.0827611,-78.0604333,
610,,817,160-00031,WEEKS SPRING,37.16588807,-80.28818909,,,,17,01636310,"PROSPECT HILL SPRING AT BOYCE, VA",SP,USGS,39.0881617,-78.0427756,
642,,851,160-00351,VPI HORTICULTURE FARM SPRING,37.16695377,-80.41397753,,,,287,390519078023701,46WS  3,SP,USGS,39.08865,-78.0429806,
641,,850,160-00349,R. W. BROOKMAN-SPRING,37.16787066,-80.40817178,,,,288,390603078031401,46WS  5,SP,USGS,39.10080278,-78.0536722,
636,,845,160-00293,MONTGOMERY CO. LANDFILL SPRING,37.16914412,-80.41191203,,,,289,390610079255301, Tuc-0062S,SP,USGS,39.102886,-79.4311609,
643,,852,160-00352,RT 643 SPRING,37.16917639,-80.39447837,,,,290,390618077583301,47WS  2,SP,USGS,39.105325,-77.9757833,
614,,822,160-00184,UNKNOWN-SPRING,37.16987041,-80.39550632,,,,291,390626078060201,46WS 32,SP,USGS,39.10709444,-78.1005861,
609,,816,160-00021,DICK PIERCE SPRING,37.17011419,-80.27445928,,,,292,390634078121301,45WS  2,SP,USGS,39.10935556,-78.2035694,
727,,1000,177-00919,TED DALTON SPRING,37.17015056,-80.56092194,,,,293,390648078040901,46WS 35,SP,USGS,39.11336667,-78.0691028,
1086,,392,113-00179,UNNAMED,37.17038815,-82.08929938,28,,,294,390653078041401,46WS  2,SP,USGS,39.11438056,-78.0708611,
315,,372,110-00111,WALKER SPRING - TOWN OF BASTIAN,37.17141275,-81.14621257,,,,295,390657077594301,47WS 10,SP,USGS,39.1151,-77.9951611,
705,,978,177-00094,C. R. HOOSIER-SPRING,37.1718213,-80.70176695,,,,296,390710077511901,48WS  1,SP,USGS,39.11667778,-77.8528833,
1127,,419,115-00461,REYNOLDS SPRING - TOWN OF ALTAVISTA,37.17426608,-79.26396653,,,,297,390745078282201, Hmp-0001(Capon Spring),SP,USGS,39.13066068,-78.4766751,
1419,,1025,180-01082,SECTION N 1,37.17596963,-80.06309421,29,,,298,390751078050301,46XS  9,SP,USGS,39.13095,-78.0840944,
1415,,1019,180-00437,ROANOKE LOOKOUT MOTEL (SPRING),37.17639272,-80.11212694,,,,299,390803077324401,50X 13H,SP,USGS,39.1342721,-77.5452675,
1538,,1427,192-00508,SPRING 2 - SPRINGVILLE HEIGHTS-LILLYLAND,37.176544,-81.399097,,,,20,01636330,"HORSEPEN SPRING NR BRIGGS, VA",SP,USGS,39.13677166,-78.0197199,
611,,818,160-00032,RYANS - SPRING,37.17681205,-80.27434457,,,,300,390811078011001,46XS  3,SP,USGS,39.1367722,-78.0193833,
652,,862,160-00537,RADFORD ARMY AMMUNITION PLANT SPRING 3,37.17799972,-80.56407611,,,,22,01643610,"BIG SPRING NEAR LEESBURG, VA",SP,USGS,39.14288299,-77.545823,
625,,834,160-00247,YELLOW SULPHUR SPRINGS,37.178425,-80.39781944,,,,301,390834077550201,47XS  1,SP,USGS,39.1442714,-77.9158294,
726,,999,177-00918,COWAN SPRING,37.18207972,-80.58663444,,,,302,390841077524201,47XS  3,SP,USGS,39.14518889,-77.8780444,
1085,,391,113-00178,CHURCH,37.18427721,-82.0851326,,,,21,01636340,"MORGAN SPRING NR BERRYVILLE, VA",SP,USGS,39.152049,-77.9338852,
724,,997,177-00916,BELSPRING,37.18477833,-80.60455972,,,,303,390908077560301,47XS  2,SP,USGS,39.15219444,-77.9342111,
725,,998,177-00917,BAKER SPRING,37.18536472,-80.59274611,,,,304,390924078321501, Hmp-0364(Cold Spring at Capon Lake),SP,USGS,39.15677126,-78.5372324,
1539,,1428,192-00509,MCMULLEN SPRING - SPRINGVILLE HEIGHTS MCMULLEN,37.186111,-81.400556,,,,306,391000077584701,47XS 22,SP,USGS,39.16653056,-77.97985,
1084,,390,113-00177,STILTNER SPG,37.18816602,-82.10013343,,,,305,391000077584601,47XS 21,SP,USGS,39.1665972,-77.97948889,
612,,819,160-00065,GARRETTS SPRING,37.18875918,-80.37911802,,,,307,391002077585401,47XS 11,SP,USGS,39.16720278,-77.9814278,
1536,,1424,192-00505,ANGLES HOLLOW WATERWORKS - SPRING 1,37.18908937,-81.42596748,,,,308,391004077584801,47XS 23,SP,USGS,39.16788889,-77.9800917,
1094,,402,113-00189,MINE DRAIN TO LAUREL FORK 2,37.18983535,-81.80428156,,,,309,391019080243301, Har-0169(Waters Smith Springs),SP,USGS,39.17203609,-80.4089799,
1093,,401,113-00188,MINE DRAIN TO LAUREL FORK,37.19066854,-81.81956036,,,,310,391029078012701,46XS  8,SP,USGS,39.1747222,-78.0241667,
633,,842,160-00277,ELLETT SPRING,37.19128682,-80.36000785,,,,311,391047078115601,45XS  1,SP,USGS,39.17971389,-78.1989056,
1083,,389,113-00176,LOONEY SPG,37.19261048,-82.10457815,,,,312,391054076575801,HO Cd 240,SP,USGS,39.18177354,-76.9658097,
621,,830,160-00218,CLIFTON WALTERS # 1 SPRING,37.19488107,-80.3705365,,,,2,01615515,"OLD TOWN SPRING AT WINCHESTER, VA",SP,USGS,39.18776667,-78.17626389,
626,,835,160-00248,R W BROOKMAN  -SPRING #1,37.19514878,-80.40800576,,,,313,391120078311800, Hmp-0025(Yellow Spring),SP,USGS,39.18899267,-78.52139849,
622,,831,160-00219,CLIFTON WALTERS # 2 SPRING,37.19517596,-80.36628558,,,,314,391125078040201,46XS  7,SP,USGS,39.190975,-78.06758889,
619,,828,160-00208,MACK COMPTON-ELLETT SPRING,37.19517597,-80.36695155,,,,315,391136077560701,47XS  6,SP,USGS,39.19295,-77.9350333,
1540,,1429,192-00510,SPRING HILL MOBILE HOME PARK SPRING,37.19548822,-81.40565957,,,,316,391153077545001, Jef-0542S,SP,USGS,39.1981589,-77.9136073,
1418,,1023,180-01026,ANDY COHEN (SPRING),37.19597273,-79.93190839,,,,317,391201077035601,MO Cg  18,SP,USGS,39.20038417,-77.06525668,
710,,983,177-00902,DULANEY TRAILER PARK SPRING,37.197181,-80.730386,,,,3,01616075,"FAY SPRING NEAR WINCHESTER, VA",SP,USGS,39.2050722,-78.13068889,
1535,,1423,192-00504,CROCKETT'S CAVE SPRING - TAZEWELL COUNTY PSA BISHOP,37.1974867,-81.55280351,,,,318,391232079285001,GA Ga   1,SP,USGS,39.20899597,-79.4803304,
627,,836,160-00249,R W BROOKMAN - SPRING #2,37.1979269,-80.41356051,,,,319,391237078230901, ROCK ENON SPRING,SP,USGS,39.21038116,-78.3855616,
644,,853,160-00392,RICH HODGE (SPRING),37.19931454,-80.39495032,,,,320,391247077032001,MO Cg  19,SP,USGS,39.2131617,-77.0552565,
1392,,1579,199-00152,UNNAMED (SP 39),37.20236715,-76.50383963,30,,,321,391247079290501,GA Ga   7,SP,USGS,39.2131626,-79.4844973,
620,,829,160-00210,STEVE A. MCDANIEL-SPRING,37.20267488,-80.30912107,,,,322,391258079283501,GA Ga  11,SP,USGS,39.2162181,-79.4761636,
1391,,1578,199-00151,GEORGE WASHINGTON SPRING,37.20345738,-76.53132368,31,,,323,391303079280501,GA Ga  12,SP,USGS,39.21760694,-79.4678298,
608,,815,160-00014,ELLISTON WATER SUPPLY (SPRING),37.20356094,-80.21159654,,,,324,391321079280301,GA Ga  10,SP,USGS,39.22260688,-79.46727419,
