OBJECTID,SITENO,SITENAME,CATEGORY,AGENCY,LONGDD,LATDD,SITEURL,Flow,Concentration,Load
329,3.91415E+14,GA Ga   5,SP,USGS,-79.45144,39.23760665,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391415079270601,,,
330,3.91416E+14,46XS 10,SP,USGS,-78.11253889,39.2377222,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391416078064501,,,
331,3.91428E+14, Hmp-0070(Bubbling Spring),SP,USGS,-78.4633412,39.2412136,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391428078274901,,,
332,3.91428E+14, Bar-0151s,SP,USGS,-79.9905,39.24116667,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391428079592601,,,
333,3.91433E+14,GA Ga   4,SP,USGS,-79.4492177,39.24260658,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391433079265801,,,
334,3.91439E+14,HO Cd  80,SP,USGS,-76.9308093,39.2448281,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391439076555601,,,
335,3.91439E+14,HO Cd  81,SP,USGS,-76.9308093,39.24455036,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391439076555602,,,
336,3.91504E+14,GA Ga   9,SP,USGS,-79.4711633,39.2512176,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391504079281701,,,
337,3.91505E+14, Jef-0510S,SP,USGS,-77.8399948,39.2514907,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391505077502501,,,
338,3.91513E+14, Jef-0109S,SP,USGS,-77.9388856,39.25371317,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391513077562101,,,
339,3.91522E+14, Jef-0795C,SP,USGS,-77.8600278,39.25602778,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391522077513601,,,
340,3.91522E+14,METTIKI A&B MINE NR WILSON MD,SP,USGS,-79.4267163,39.2562171,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391522079253701,,,
341,3.91527E+14,METTIKI A&B AMD NR WILSON MD,SP,USGS,-79.4278274,39.2576059,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391527079254101,,,
342,3.91533E+14,HO Bd  18,SP,USGS,-76.9421986,39.2592723,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391533076563301,,,
343,3.91534E+14,HO Bc 264,SP,USGS,-77.0377564,39.2595498,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391534077021701,,,
344,3.91544E+14,GA Ga   8,SP,USGS,-79.46810728,39.262328,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391544079280601,,,
345,3.91546E+14, Jef-0128S,SP,USGS,-77.9022183,39.2628796,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391546077540901,,,
346,3.91546E+14, Jef-0129S,SP,USGS,-77.9022183,39.2628796,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391546077540902,,,
347,3.91546E+14, Jef-0130S,SP,USGS,-77.9083295,39.2628796,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391546077543101,,,
348,3.91617E+14, Jef-0146S,SP,USGS,-78.0208317,39.2714908,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391617078011601,,,
349,3.9162E+14,46YS  1 BRANSON SPRING,SP,USGS,-78.0868528,39.2721333,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391620078051301,,,
350,3.91652E+14, Jef-0164S,SP,USGS,-77.8252724,39.2812125,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391652077493201,,,
351,3.91655E+14, Jef-0539S,SP,USGS,-77.82693908,39.2820458,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391655077493801,,,
352,3.91702E+14,Diffuse Seep nr Morgan Crk,SP,USGS,-76.0096861,39.2837472,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391702076003501,,,
353,3.9173E+14, Jef-0185(Charles Town Spring),SP,USGS,-77.8663843,39.291768,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391730077520001,,,
354,3.9173E+14, Jef-0514(Charles Town PS Spring),SP,USGS,-77.88027348,39.291768,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391730077525001,,,
355,3.91733E+14, Jef-0193S,SP,USGS,-77.88027348,39.29260135,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391733077525001,,,
356,3.91735E+14, Jef-0194S,SP,USGS,-77.811661,39.29315678,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391735077484301,,,
357,3.91752E+14, Jef-0210S,SP,USGS,-77.8983294,39.29787908,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391752077535501,,,
358,3.91754E+14, Jef-0213S,SP,USGS,-77.9994425,39.29843477,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391754077595901,,,
359,3.91756E+14,FR Fe  13,SP,USGS,-77.3899855,39.2989921,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391756077232501,,,
360,3.918E+14, Jef-0218S,SP,USGS,-77.9686086,39.30010137,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391800077580801,,,
361,3.918E+14, Jef-0219(Priest Field Spring),SP,USGS,-78.0113333,39.29980556,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391800078003501,,,
362,3.91805E+14, Jef-0528(Aldridge Spring),SP,USGS,-77.9183298,39.30149016,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391805077550701,,,
363,3.9181E+14, Min-0011(Big Spring),SP,USGS,-79.0969769,39.30287946,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391810079055001,,,
364,3.91829E+14, Jef-0243S,SP,USGS,-77.7455486,39.3081565,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391829077444501,,,
365,3.9183E+14, Jef-0244S,SP,USGS,-77.7469375,39.3084343,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391830077445001,,,
366,3.91836E+14, Jef-0247(Flowing Spring),SP,USGS,-77.8397172,39.31010105,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391836077502401,,,
367,3.9184E+14, Jef-0517(Flowing Spring Kane),SP,USGS,-77.84416169,39.31121215,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391840077504001,,,
368,3.91841E+14,HO Bc 176,SP,USGS,-77.00386749,39.3117712,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391841077001601,,,
369,3.91846E+14,FR Fb  12,SP,USGS,-77.6177676,39.3128793,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391846077370501,,,
370,3.91903E+14,FR Ff   2,SP,USGS,-77.2924841,39.3176039,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391903077173402,,,
371,3.9193E+14, Jef-0519(Old Barr Spring),SP,USGS,-77.737215,39.32510085,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391930077441501,,,
372,3.91936E+14,FR Fc  15,SP,USGS,-77.5360989,39.3267685,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391936077321101,,,
373,3.91943E+14, Hmp-0201(Romney Spring),SP,USGS,-78.8030748,39.32871055,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391943078481201,,,
374,3.9195E+14, Ber-0039(Lefevre Spring),SP,USGS,-78.0579722,39.33155556,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391950078032900,,,
375,3.91956E+14, Ber-0042S,SP,USGS,-78.105834,39.3317674,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391956078062600,,,
376,3.92006E+14,3N3E-  3,SP,USGS,-76.5760773,39.335107,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392006076343501,,,
377,3.9201E+14, Jef-0504S,SP,USGS,-77.76416009,39.33621179,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392010077455201,,,
378,3.92035E+14, Jef-0306S(Bell Spring),SP,USGS,-77.91025,39.34377778,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392035077544001,,,
379,3.9204E+14, Jef-0310S,SP,USGS,-77.9299969,39.34454506,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392040077554901,,,
380,3.92042E+14,Jef-0521S(Grey Spring),SP,USGS,-77.9287222,39.3454722,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392042077554301,,,
381,3.92049E+14, Jef-0659S(Blue Spring),SP,USGS,-77.9293611,39.3468611,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392049077554601,,,
382,3.92058E+14,BA Eb 289,SP,USGS,-76.8044191,39.34955009,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392058076481701,,,
383,3.92059E+14,BA Ea  89,SP,USGS,-76.8466423,39.34982749,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392059076504901,,,
384,3.9211E+14, Jef-0327S(Balch Spring),SP,USGS,-77.9308302,39.35287826,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392110077555201,,,
385,3.92115E+14,CL Eb   1,SP,USGS,-77.1674819,39.3542704,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392115077100401,,,
386,3.92124E+14, Ber-0482S,SP,USGS,-78.0844448,39.3567669,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392124078050501,,,
387,3.9215E+14,BA Eb 290,SP,USGS,-76.822753,39.36399426,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392150076492301,,,
388,3.92156E+14,GA Eb  33,SP,USGS,-79.3547657,39.365655,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392156079211801,,,
389,3.92212E+14,KE Ad  20,SP,USGS,-76.0641145,39.3706674,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392212076035501,,,
390,3.92232E+14,WA Ej   5,SP,USGS,-77.6591575,39.37565638,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392232077393401,,,
391,3.92241E+14, Ber-0461(McDonald Spring),SP,USGS,-78.0215,39.37769444,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392241078011901,,,
392,3.92301E+14, Jef-0382S,SP,USGS,-77.7524932,39.38371127,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392301077451001,,,
393,3.92318E+14, Min-0078(Town of Keyser Spring),SP,USGS,-78.9778047,39.3884302,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392318078584101,,,
394,3.92333E+14, Ber-0114S,SP,USGS,-77.9180523,39.3934332,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392333077550500,,,
395,3.92343E+14, Jef-0395S,SP,USGS,-77.8138834,39.39537774,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392343077485101,,,
396,3.92343E+14, Jef-0555S,SP,USGS,-77.8147168,39.3953777,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392343077485401,,,
397,3.92359E+14, Ber-0462S,SP,USGS,-78.1105569,39.3998215,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392359078063901,,,
398,3.92403E+14,GA Ec   1,SP,USGS,-79.305874,39.40093085,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392403079182201,,,
399,3.9242E+14,GA Eb  72,SP,USGS,-79.3711546,39.40565267,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392420079221701,,,
400,3.92431E+14, Ber-0509S,SP,USGS,-78.0638891,39.40871039,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392431078035101,,,
401,3.92457E+14,FR Ec   2,SP,USGS,-77.5747109,39.41593446,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392457077343001,,,
402,3.92501E+14, Jef-0419S,SP,USGS,-77.8694402,39.417044,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392501077521101,,,
403,3.9251E+14, Jef-0422S,SP,USGS,-77.8102723,39.4195441,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392510077483801,,,
404,3.9251E+14, Jef-0557(Research Institute Spring),SP,USGS,-77.8108278,39.4195441,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392510077484001,,,
405,3.92511E+14,BA Dd 299,SP,USGS,-76.585801,39.4198288,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392511076351001,,,
406,3.92512E+14, Jef-0796S,SP,USGS,-77.8096111,39.4201111,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392512077483501,,,
407,3.92512E+14, Jef-0425S,SP,USGS,-77.820828,39.42121074,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392512077492001,,,
408,3.92518E+14,FR Dd  11,SP,USGS,-77.4991535,39.4217683,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392518077295801,,,
409,3.92531E+14, Ber-0177S,SP,USGS,-77.986665,39.4264881,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392531077590900,,,
410,3.92534E+14, Ber-0586S,SP,USGS,-77.9869428,39.4262103,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392534077591401,,,
411,3.92536E+14, Ber-0636S,SP,USGS,-77.986665,39.42676587,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392536077591301,,,
412,3.92548E+14,FR Dc  21,SP,USGS,-77.5541548,39.4301012,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392548077331601,,,
413,3.92549E+14,FR Df  11,SP,USGS,-77.29692788,39.4303801,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392549077175001,,,
414,3.9255E+14, Ber-0187S,SP,USGS,-78.0366664,39.4314878,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392550078021300,,,
415,3.92552E+14,FR Dd 178,SP,USGS,-77.4391525,39.43121294,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392552077262201,,,
416,3.92607E+14, Jef-0435S,SP,USGS,-77.8474953,39.43537717,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392607077505201,,,
417,3.92619E+14, Ber-0202S,SP,USGS,-77.9048056,39.4405,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392619077541200,,,
418,3.9262E+14,BA Dc  59,SP,USGS,-76.7324739,39.4389947,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392620076440001,,,
419,3.92629E+14, Hmp-0320(Raven Rock Spring),SP,USGS,-78.6780712,39.44148328,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392629078404201,,,
420,3.92631E+14,BA De   1,SP,USGS,-76.5130206,39.44205129,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392631076304801,,,
421,3.92643E+14,FR De   2,SP,USGS,-77.4149853,39.44537957,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392643077245501,,,
422,3.92717E+14, Ber-0512S,SP,USGS,-77.88555179,39.45482124,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392717077530901,,,
423,3.92719E+14,WA Di  72,SP,USGS,-77.7408263,39.45537726,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392719077442801,,,
424,3.92722E+14,WA Di  73,SP,USGS,-77.7444375,39.45621055,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392722077444101,,,
425,3.92723E+14, Ber-0480(Neglar Spring),SP,USGS,-78.1772259,39.45648669,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392723078103900,,,
426,3.92728E+14,WA Di   8,SP,USGS,-77.7477709,39.45787717,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392728077445301,,,
427,3.9273E+14,WA Di  49,SP,USGS,-77.7461042,39.4584327,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392730077444701,,,
428,3.92734E+14,FR Dc  29,SP,USGS,-77.5260986,39.4595457,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392734077313501,,,
429,3.92737E+14,FR Db   3,SP,USGS,-77.5849889,39.46037855,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392737077350702,,,
430,3.92748E+14, Ber-0533S,SP,USGS,-78.0086102,39.4634318,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392748078003202,,,
431,3.92752E+14,CL Dc 103,SP,USGS,-77.0955371,39.46454644,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392752077054501,,,
432,3.92753E+14, Mrg-0058(Ridge Hatchery Spring),SP,USGS,-78.3161183,39.46481889,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392753078185901,,,
433,3.928E+14, Jef-0446S,SP,USGS,-77.83527289,39.46676568,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392800077500801,,,
434,3.928E+14, Mrg-0008(WV Conservation Commission Spring),SP,USGS,-78.3188962,39.46676326,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392800078190901,,,
435,3.92812E+14, Ber-0251(Kilmer Spring),SP,USGS,-77.9833319,39.470654,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392812077585900,,,
436,3.92818E+14,CL Dc 165,SP,USGS,-77.115815,39.4717685,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392818077065801,,,
437,3.92822E+14, Jef-0449S,SP,USGS,-77.833884,39.4728767,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392822077500301,,,
438,3.92836E+14,WA Di 103,SP,USGS,-77.7405485,39.4767659,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392836077442701,,,
439,3.92907E+14, Ber-0600S,SP,USGS,-78.0261108,39.48537577,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392907078013501,,,
440,3.92915E+14,WA Di   6,SP,USGS,-77.6927695,39.4875996,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392915077413301,,,
441,3.92923E+14,BA De 632,SP,USGS,-76.5466337,39.4898287,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392923076324901,,,
442,3.92935E+14, Ber-0275S,SP,USGS,-78.0952795,39.49231968,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392935078054200,,,
443,3.92938E+14,BA Dd 298,SP,USGS,-76.63413729,39.49399495,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392938076380401,,,
444,3.92943E+14,BA Dc  18,SP,USGS,-76.7402527,39.49538335,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392943076442601,,,
445,3.9295E+14, Ber-0601S,SP,USGS,-78.01249939,39.49732008,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392950078004601,,,
446,3.9301E+14, Mrg-0012S,SP,USGS,-78.2969518,39.50287359,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393010078175001,,,
447,3.93038E+14, Ber-0603S,SP,USGS,-78.1375032,39.51065236,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393038078081601,,,
448,3.93054E+14,CL Cd 179,SP,USGS,-77.0802596,39.51482354,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393054077045601,,,
449,3.93104E+14,BA Cc 245,SP,USGS,-76.714696,39.51788326,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393104076425401,,,
450,3.93116E+14, Ber-0542(Unnamed Spring @ Bedington),SP,USGS,-77.8974967,39.521209,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393116077535201,,,
451,3.93122E+14,GA Ca  51,SP,USGS,-79.4489326,39.5228676,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393122079265701,,,
452,3.93125E+14, Mrg-0060S,SP,USGS,-78.3397308,39.52370596,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393125078202401,,,
453,3.93127E+14,GA Cb  51,SP,USGS,-79.3458734,39.5242571,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393127079204601,,,
454,3.93128E+14, Ber-0329S,SP,USGS,-77.92838889,39.5241111,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393128077554700,,,
455,3.93138E+14, Ber-0331S,SP,USGS,-78.0491674,39.52926369,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393138078031600,,,
456,3.93143E+14, Ber-0544S,SP,USGS,-78.1416702,39.52870748,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393143078083101,,,
457,3.93153E+14,BA Cd 217,SP,USGS,-76.6655274,39.53149445,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393153076395701,,,
458,3.93158E+14,BA Cc 241,SP,USGS,-76.66941639,39.5328833,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393158076401101,,,
459,3.93212E+14,BA Cd 237,SP,USGS,-76.6160809,39.53677239,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393212076365901,,,
460,3.93218E+14,FR Cd  38,SP,USGS,-77.45248638,39.5384336,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393218077271001,,,
461,3.9322E+14,CL Cc 111,SP,USGS,-77.108871,39.53898997,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393220077063301,,,
462,3.93225E+14,CL Cd 137,SP,USGS,-77.0435929,39.540379,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393225077023801,,,
463,3.93233E+14,WA Ch   7,SP,USGS,-77.8080503,39.54259785,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393233077483001,,,
464,3.93246E+14,FR Cc   6,SP,USGS,-77.5238768,39.54621088,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393246077312701,,,
465,3.93252E+14, Ber-0359S,SP,USGS,-77.95472048,39.5495416,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393252077572000,,,
466,3.93252E+14,GA Cc  13,SP,USGS,-79.3094827,39.54786718,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393252079183501,,,
467,3.93258E+14,WA Cj  69,SP,USGS,-77.60999,39.54954345,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393258077363701,,,
468,3.93302E+14, Ber-0363S,SP,USGS,-77.9769432,39.54954155,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393302077582900,,,
469,3.93308E+14,CL Cd  21,SP,USGS,-77.0355374,39.5523234,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393308077020901,,,
470,3.93309E+14,WA Cj 126,SP,USGS,-77.65582448,39.55259858,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393309077392201,,,
471,3.93312E+14,BA Cc 242,SP,USGS,-76.69830629,39.5534385,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393312076415501,,,
472,3.93314E+14,WA Cg  14,SP,USGS,-77.8566626,39.55398634,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393314077512501,,,
473,3.9332E+14, Mrg-0177S,SP,USGS,-78.2756944,39.55541667,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393320078163201,,,
474,3.93334E+14, Ber-0481S,SP,USGS,-78.0547234,39.5595408,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393334078031800,,,
475,3.93335E+14, Ber-0384S,SP,USGS,-77.9736099,39.55870806,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393335077582200,,,
476,3.93337E+14, Ber-0386S,SP,USGS,-77.8919413,39.56037499,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393337077532900,,,
477,3.93343E+14, Mrg-0151S,SP,USGS,-78.2759167,39.5619722,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393343078163301,,,
478,3.9335E+14,AL Cf  52,SP,USGS,-78.6539047,39.5634239,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393350078391601,,,
479,3.934E+14, Mrg-0017S,SP,USGS,-78.2736944,39.56844444,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393400078163001,,,
480,3.93403E+14,BA Cc 243,SP,USGS,-76.6960839,39.56760506,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393403076414701,,,
481,3.93424E+14,BA Cc 244,SP,USGS,-76.7302518,39.57343819,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393424076435001,,,
482,3.93426E+14,WA Ch   2,SP,USGS,-77.7588826,39.57426406,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393426077452901,,,
483,3.93428E+14,AL Ce   1,SP,USGS,-78.73029529,39.57453396,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393428078435101,,,
484,3.93438E+14, Mrg-0075S,SP,USGS,-78.2765556,39.5773333,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393438078163801,,,
485,3.93438E+14,AL Ce   4,SP,USGS,-78.7014058,39.57731198,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393438078420601,,,
486,3.93438E+14, Mng-0069S,SP,USGS,-80.0900718,39.57730485,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393438080052501,,,
487,3.93448E+14,CL Cb   3,SP,USGS,-77.1791494,39.5803782,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393448077104701,,,
488,3.93459E+14,CE Cc  40,SP,USGS,-76.08022759,39.58316755,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393459076045001,,,
489,3.93522E+14,WA Bj   4,SP,USGS,-77.6386022,39.5895422,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393522077381901,,,
490,3.93523E+14,WA Bj   5,SP,USGS,-77.6391577,39.59037555,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393523077381901,,,
491,3.93525E+14,GA Bg   4,SP,USGS,-78.99919329,39.59036659,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393525078595802,,,
492,3.93525E+14,GA Bd  38,SP,USGS,-79.2183675,39.59036545,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393525079130701,,,
493,3.93529E+14,CL Bd  86,SP,USGS,-77.0316485,39.5914899,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393529077015501,,,
494,3.93541E+14,CL Bd  84,SP,USGS,-77.0602598,39.59482308,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393541077033801,,,
495,3.93551E+14, Mng-0579S,SP,USGS,-80.0692367,39.5975822,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393551080041001,,,
